,CSP,Sexe,Salaire,Age
666,Cadre,Femme,6275.33301278869,52
667,Cadre,Femme,6286.38630787229,51
668,Cadre,Femme,6315.66074790474,51
669,Cadre,Femme,6332.11850293956,54
670,Cadre,Femme,6341.8480858586,62
671,Cadre,Femme,6362.58291062217,61
672,Cadre,Femme,6401.24555178308,52
673,Cadre,Femme,6412.03702957403,53
674,Cadre,Femme,6417.6838816111,52
675,Cadre,Femme,6426.83267081147,56
676,Cadre,Femme,6433.28222617661,53
677,Cadre,Femme,6433.55062999101,57
678,Cadre,Femme,6439.28166808399,62
679,Cadre,Femme,6443.20993814449,56
680,Cadre,Femme,6462.1331430433,56
681,Cadre,Femme,6488.70849073272,60
682,Cadre,Femme,6497.7440546537,52
683,Cadre,Femme,6500.12647142455,65
684,Cadre,Femme,6529.52881440325,56
685,Cadre,Femme,6543.77425383396,63
686,Cadre,Femme,6545.82322501791,61
687,Cadre,Femme,6547.53307006693,63
688,Cadre,Femme,6570.90513685534,61
689,Cadre,Femme,6584.88016126357,61
690,Cadre,Femme,6610.96968807547,58
691,Cadre,Femme,6627.15209142811,59
692,Cadre,Femme,6632.47141804394,54
693,Cadre,Femme,6639.64531590772,66
694,Cadre,Femme,6648.11179934695,57
695,Cadre,Femme,6681.10386368236,53
696,Cadre,Femme,6689.36634369269,57
697,Cadre,Femme,6728.06908581046,52
698,Cadre,Femme,6740.92191571002,57
699,Cadre,Femme,6740.97686465315,54
700,Cadre,Femme,6743.11318625037,63
701,Cadre,Femme,6776.76794295236,63
702,Cadre,Femme,6785.87226386734,53
703,Cadre,Femme,6794.3464340751,62
704,Cadre,Femme,6809.68782797946,60
705,Cadre,Femme,6857.61426381362,63
706,Cadre,Femme,6980.21174745541,59
707,Cadre,Femme,6997.0412761228,65
708,Cadre,Femme,7000.20376534724,59
709,Cadre,Femme,7002.03067304232,57
710,Cadre,Femme,7017.66047222988,65
711,Cadre,Femme,7024.63630871846,63
712,Cadre,Femme,7084.79611178137,64
713,Cadre,Femme,7122.52795604143,60
714,Cadre,Femme,7207.06421129403,56
715,Cadre,Femme,7285.78827708993,62
716,Cadre,Femme,7290.34070900712,63
717,Cadre,Femme,7300.83615419276,65
718,Cadre,Femme,7319.9617748636,61
719,Cadre,Femme,7366.34433095868,57
720,Cadre,Femme,8366.46953112432,65
721,Cadre,Homme,2801.03786104851,27
722,Cadre,Homme,2807.31184769704,30
723,Cadre,Homme,2985.25953342729,27
724,Cadre,Homme,3077.64614238634,23
725,Cadre,Homme,3101.50836332374,32
726,Cadre,Homme,3196.83650496968,22
727,Cadre,Homme,3233.36971784205,30
728,Cadre,Homme,3245.40438199495,27
729,Cadre,Homme,3253.22510829103,23
730,Cadre,Homme,3300.55962273907,29
731,Cadre,Homme,3461.53092068734,32
732,Cadre,Homme,3491.05229430519,18
733,Cadre,Homme,3504.69269830941,22
734,Cadre,Homme,3583.08081034437,18
735,Cadre,Homme,3595.11079015243,25
736,Cadre,Homme,3653.01388276243,21
737,Cadre,Homme,3653.07880273238,21
738,Cadre,Homme,3689.92239700799,30
739,Cadre,Homme,3705.66020425832,24
740,Cadre,Homme,3721.71859875759,22
741,Cadre,Homme,3728.34055632878,33
742,Cadre,Homme,3730.64858202773,28
743,Cadre,Homme,3735.09158472304,25
744,Cadre,Homme,3765.03878997361,24
745,Cadre,Homme,3788.93920675885,21
746,Cadre,Homme,3817.63057199043,21
747,Cadre,Homme,3820.70051468435,24
748,Cadre,Homme,3826.22352198515,23
749,Cadre,Homme,3826.41731414062,32
750,Cadre,Homme,3849.04264023421,31
751,Cadre,Homme,3855.96093305744,23
752,Cadre,Homme,3865.18693811595,28
753,Cadre,Homme,3912.03654337045,22
754,Cadre,Homme,3935.47743469491,31
755,Cadre,Homme,3941.50793942512,25
756,Cadre,Homme,3944.92280092641,20
757,Cadre,Homme,3955.80512715862,26
758,Cadre,Homme,3964.0395176272,27
759,Cadre,Homme,3968.70885519174,20
760,Cadre,Homme,3970.26208540845,23
761,Cadre,Homme,4008.49887672877,30
762,Cadre,Homme,4050.28611109456,29
763,Cadre,Homme,4075.70945188692,25
764,Cadre,Homme,4082.9862996577,30
765,Cadre,Homme,4112.63074268146,31
766,Cadre,Homme,4128.28052954676,23
767,Cadre,Homme,4133.71468612854,32
768,Cadre,Homme,4139.03756164013,32
769,Cadre,Homme,4143.63762826215,21
770,Cadre,Homme,4144.19862471832,33
771,Cadre,Homme,4146.2401920356,29
772,Cadre,Homme,4172.87823554578,23
773,Cadre,Homme,4172.95468582392,26
774,Cadre,Homme,4178.46156648977,27
775,Cadre,Homme,4182.30969245624,25
776,Cadre,Homme,4197.65215453064,25
777,Cadre,Homme,4207.70163479884,25
778,Cadre,Homme,4214.06270100708,21
779,Cadre,Homme,4220.35347790142,27
780,Cadre,Homme,4232.49573648227,32
781,Cadre,Homme,4240.44779622061,30
782,Cadre,Homme,4251.66959956063,25
783,Cadre,Homme,4253.29554556352,28
784,Cadre,Homme,4266.48725504872,21
785,Cadre,Homme,4266.71103543797,22
786,Cadre,Homme,4272.51246387417,21
787,Cadre,Homme,4279.4979546612,31
788,Cadre,Homme,4291.95376642888,30
789,Cadre,Homme,4295.20387558606,29
790,Cadre,Homme,4297.36962756793,33
791,Cadre,Homme,4297.86261631491,27
792,Cadre,Homme,4307.19259423515,21
793,Cadre,Homme,4320.56331598914,27
794,Cadre,Homme,4320.95085940852,20
795,Cadre,Homme,4323.18135686442,30
796,Cadre,Homme,4331.49600096675,28
797,Cadre,Homme,4342.62446298554,29
798,Cadre,Homme,4360.99172070913,30
799,Cadre,Homme,4361.51838689041,31
800,Cadre,Homme,4363.06821720319,26
801,Cadre,Homme,4367.7076611017,32
802,Cadre,Homme,4378.01358950712,22
803,Cadre,Homme,4389.16714586395,27
804,Cadre,Homme,4400.48376158262,23
805,Cadre,Homme,4401.27213268939,32
806,Cadre,Homme,4403.75864531817,25
807,Cadre,Homme,4410.45074940801,35
808,Cadre,Homme,4410.54584775568,31
809,Cadre,Homme,4414.69512582018,29
810,Cadre,Homme,4417.39977857739,31
811,Cadre,Homme,4433.61282437933,27
812,Cadre,Homme,4434.18545554592,21
813,Cadre,Homme,4442.2166146429,24
814,Cadre,Homme,4446.31411875601,35
815,Cadre,Homme,4449.52869172252,30
816,Cadre,Homme,4463.31534801907,30
817,Cadre,Homme,4468.8662381917,26
818,Cadre,Homme,4484.06279181875,35
819,Cadre,Homme,4492.57865985015,34
820,Cadre,Homme,4515.81421700853,35
821,Cadre,Homme,4530.45338323859,30
822,Cadre,Homme,4532.98789276743,30
823,Cadre,Homme,4533.22429276951,24
824,Cadre,Homme,4534.31790461789,23
825,Cadre,Homme,4536.56471914974,25
826,Cadre,Homme,4545.40041321518,28
827,Cadre,Homme,4553.83575400069,35
828,Cadre,Homme,4562.93384881226,32
829,Cadre,Homme,4576.70164058256,25
830,Cadre,Homme,4584.733310933,32
831,Cadre,Homme,4587.66967059822,25
832,Cadre,Homme,4591.67198948392,31
833,Cadre,Homme,4593.52077845965,34
834,Cadre,Homme,4614.49122889437,25
835,Cadre,Homme,4620.2564951959,22
836,Cadre,Homme,4621.10936860517,27
837,Cadre,Homme,4627.54715026907,24
838,Cadre,Homme,4631.39344110957,26
839,Cadre,Homme,4631.63060118062,34
840,Cadre,Homme,4632.66502460439,29
841,Cadre,Homme,4634.08384390823,24
842,Cadre,Homme,4641.80147328354,33
843,Cadre,Homme,4642.33661088201,32
844,Cadre,Homme,4644.44066114606,32
845,Cadre,Homme,4645.62588439115,35
846,Cadre,Homme,4654.01532026964,23
847,Cadre,Homme,4657.13768842444,29
848,Cadre,Homme,4658.46098502446,33
849,Cadre,Homme,4664.82252677236,24
850,Cadre,Homme,4665.67875380672,25
851,Cadre,Homme,4668.37910658663,36
852,Cadre,Homme,4672.18177086936,29
853,Cadre,Homme,4673.35575961051,35
854,Cadre,Homme,4675.62006240401,30
855,Cadre,Homme,4685.12669386363,32
856,Cadre,Homme,4689.24988312531,31
857,Cadre,Homme,4692.77942718423,25
858,Cadre,Homme,4694.65337375536,35
859,Cadre,Homme,4694.88253183433,26
860,Cadre,Homme,4698.1015128624,25
861,Cadre,Homme,4702.50680709821,33
862,Cadre,Homme,4707.39293319577,26
863,Cadre,Homme,4709.97594093141,23
864,Cadre,Homme,4711.06410453176,33
865,Cadre,Homme,4714.15255556236,33
866,Cadre,Homme,4721.2772425547,36
867,Cadre,Homme,4722.08696539227,24
868,Cadre,Homme,4733.47665685134,25
869,Cadre,Homme,4736.11396398891,34
870,Cadre,Homme,4737.23000892222,32
871,Cadre,Homme,4741.33361764108,31
872,Cadre,Homme,4744.06276824104,30
873,Cadre,Homme,4750.89016295258,24
874,Cadre,Homme,4752.72177482231,32
875,Cadre,Homme,4758.88116454726,29
876,Cadre,Homme,4762.51655345017,32
877,Cadre,Homme,4765.81584885775,28
878,Cadre,Homme,4767.26918026368,35
879,Cadre,Homme,4783.82468450037,23
880,Cadre,Homme,4788.80403850643,28
881,Cadre,Homme,4789.49815610433,24
882,Cadre,Homme,4789.58132380575,25
883,Cadre,Homme,4793.10689356348,35
884,Cadre,Homme,4795.41654245265,26
885,Cadre,Homme,4798.32331040394,29
886,Cadre,Homme,4800.52306027883,24
887,Cadre,Homme,4802.99052674667,28
888,Cadre,Homme,4803.37962340992,34
889,Cadre,Homme,4807.93769448049,24
890,Cadre,Homme,4808.55136688353,29
891,Cadre,Homme,4809.54440020079,35
892,Cadre,Homme,4810.76685945622,34
893,Cadre,Homme,4810.87581426951,33
894,Cadre,Homme,4817.43715915916,24
895,Cadre,Homme,4819.34644821532,27
896,Cadre,Homme,4830.80349674193,25
897,Cadre,Homme,4835.13036348467,30
898,Cadre,Homme,4840.15411200644,34
899,Cadre,Homme,4842.93683175152,33
900,Cadre,Homme,4846.67009935975,36
901,Cadre,Homme,4849.08250916017,26
902,Cadre,Homme,4854.54910582544,24
903,Cadre,Homme,4857.96629912949,33
904,Cadre,Homme,4861.54495507697,34
905,Cadre,Homme,4862.04277431385,34
906,Cadre,Homme,4869.8308368381,31
907,Cadre,Homme,4872.85825326586,32
908,Cadre,Homme,4874.67634341809,35
909,Cadre,Homme,4886.42976435656,30
910,Cadre,Homme,4889.86510251516,25
911,Cadre,Homme,4895.98087648176,35
912,Cadre,Homme,4907.18001000865,33
913,Cadre,Homme,4908.84191234961,37
914,Cadre,Homme,4911.63497462446,28
915,Cadre,Homme,4913.04942887674,36
916,Cadre,Homme,4915.96941465954,35
917,Cadre,Homme,4929.69082183562,31
918,Cadre,Homme,4937.2308002994,38
919,Cadre,Homme,4947.17754098594,34
920,Cadre,Homme,4952.09144389944,37
921,Cadre,Homme,4959.81761459193,31
922,Cadre,Homme,4961.48388507349,33
923,Cadre,Homme,4969.57197033879,32
924,Cadre,Homme,4970.55293163396,35
925,Cadre,Homme,4972.04195865022,35
926,Cadre,Homme,4973.23394396479,29
927,Cadre,Homme,4979.59075689863,32
928,Cadre,Homme,4981.27847886635,26
929,Cadre,Homme,4981.33817962654,26
930,Cadre,Homme,4983.60042240162,33
931,Cadre,Homme,4985.00863510917,33
932,Cadre,Homme,4988.3599114885,37
933,Cadre,Homme,4989.92402945089,35
934,Cadre,Homme,4990.68662407925,27
935,Cadre,Homme,4991.79353511323,32
936,Cadre,Homme,4994.9953226384,35
937,Cadre,Homme,4995.17633953481,30
938,Cadre,Homme,4996.28313565537,26
939,Cadre,Homme,4997.40723570704,39
940,Cadre,Homme,4999.1765438809,29
941,Cadre,Homme,5001.58729746226,27
942,Cadre,Homme,5006.95026464655,33
943,Cadre,Homme,5007.51344160243,28
944,Cadre,Homme,5019.48527953743,38
945,Cadre,Homme,5021.27654818185,28
946,Cadre,Homme,5022.81513449325,33
947,Cadre,Homme,5024.5466842946,33
948,Cadre,Homme,5026.16248570474,34
949,Cadre,Homme,5033.08479075477,32
950,Cadre,Homme,5033.32882481733,38
951,Cadre,Homme,5034.09984941699,26
952,Cadre,Homme,5034.86723908495,27
953,Cadre,Homme,5037.16151711639,29
954,Cadre,Homme,5037.32168451682,34
955,Cadre,Homme,5038.6123618126,38
956,Cadre,Homme,5038.97201093355,34
957,Cadre,Homme,5040.88255027526,31
958,Cadre,Homme,5043.73061917049,39
959,Cadre,Homme,5043.79972985005,28
960,Cadre,Homme,5045.59909787935,31
961,Cadre,Homme,5046.92513741618,28
962,Cadre,Homme,5049.63473301505,34
963,Cadre,Homme,5060.23851587912,40
964,Cadre,Homme,5065.33745899001,35
965,Cadre,Homme,5067.36861502437,39
966,Cadre,Homme,5067.58110932539,29
967,Cadre,Homme,5068.95653769367,31
968,Cadre,Homme,5075.09415732414,39
969,Cadre,Homme,5077.65287839556,35
970,Cadre,Homme,5078.9883817136,37
971,Cadre,Homme,5079.166082285,33
972,Cadre,Homme,5079.47965818395,40
973,Cadre,Homme,5081.96390329247,31
974,Cadre,Homme,5083.86940701677,37
975,Cadre,Homme,5091.18829917502,33
976,Cadre,Homme,5097.52196957287,38
977,Cadre,Homme,5098.17951942342,30
978,Cadre,Homme,5101.17037062295,39
979,Cadre,Homme,5104.71351847464,30
980,Cadre,Homme,5105.46929289138,40
981,Cadre,Homme,5109.7472062518,28
982,Cadre,Homme,5110.65169556279,32
983,Cadre,Homme,5116.61110491852,31
984,Cadre,Homme,5121.36187979228,28
985,Cadre,Homme,5121.64327330151,37
986,Cadre,Homme,5130.45805281378,37
987,Cadre,Homme,5131.8631873762,36
988,Cadre,Homme,5137.68601805071,38
989,Cadre,Homme,5139.19274834356,36
990,Cadre,Homme,5143.20605628721,28
991,Cadre,Homme,5144.73130423105,29
992,Cadre,Homme,5146.27754113714,33
993,Cadre,Homme,5149.24207236573,40
994,Cadre,Homme,5149.64778547776,38
995,Cadre,Homme,5151.01363487143,34
996,Cadre,Homme,5151.94725938907,35
997,Cadre,Homme,5156.11469537037,27
998,Cadre,Homme,5158.98896939653,35
999,Cadre,Homme,5159.24518119371,38
1000,Cadre,Homme,5159.31376874235,34
1001,Cadre,Homme,5161.83090501325,29
1002,Cadre,Homme,5163.03399802126,41
1003,Cadre,Homme,5173.33860544834,36
1004,Cadre,Homme,5173.40998434368,39
1005,Cadre,Homme,5180.10985871785,35
1006,Cadre,Homme,5181.07208784232,29
1007,Cadre,Homme,5184.33780107318,29
1008,Cadre,Homme,5185.92516046659,30
1009,Cadre,Homme,5187.95410119026,38
1010,Cadre,Homme,5192.02889872492,40
1011,Cadre,Homme,5193.09195681655,29
1012,Cadre,Homme,5197.53616693786,39
1013,Cadre,Homme,5200.55402679722,32
1014,Cadre,Homme,5206.21981432325,37
1015,Cadre,Homme,5207.95991622245,28
1016,Cadre,Homme,5212.23385701012,33
1017,Cadre,Homme,5212.3246140301,39
1018,Cadre,Homme,5213.15865766565,34
1019,Cadre,Homme,5214.9790342764,39
1020,Cadre,Homme,5225.83488465223,29
1021,Cadre,Homme,5228.62047057722,37
1022,Cadre,Homme,5233.23510519398,37
1023,Cadre,Homme,5238.56133583315,33
1024,Cadre,Homme,5240.8309397754,38
1025,Cadre,Homme,5242.96054589926,36
1026,Cadre,Homme,5245.17190110035,32
1027,Cadre,Homme,5245.53833552215,33
1028,Cadre,Homme,5245.81900093212,28
1029,Cadre,Homme,5246.19367193854,30
1030,Cadre,Homme,5253.48291071084,33
1031,Cadre,Homme,5254.56279290944,35
1032,Cadre,Homme,5255.78414926345,31
1033,Cadre,Homme,5264.64286292043,38
1034,Cadre,Homme,5264.67391222135,38
1035,Cadre,Homme,5273.35905793807,39
1036,Cadre,Homme,5274.2838613161,31
1037,Cadre,Homme,5276.10946182822,32
1038,Cadre,Homme,5276.61188719724,41
1039,Cadre,Homme,5277.31164847687,35
1040,Cadre,Homme,5279.6846103435,36
1041,Cadre,Homme,5280.23013456131,32
1042,Cadre,Homme,5282.23723899804,29
1043,Cadre,Homme,5291.2933978133,28
1044,Cadre,Homme,5292.93760298042,36
1045,Cadre,Homme,5294.03607456127,29
1046,Cadre,Homme,5298.52708520012,35
1047,Cadre,Homme,5299.3135044756,36
1048,Cadre,Homme,5299.31736790464,37
1049,Cadre,Homme,5300.01614282912,36
1050,Cadre,Homme,5300.08358906663,36
1051,Cadre,Homme,5303.50614512004,34
1052,Cadre,Homme,5309.78477687353,39
1053,Cadre,Homme,5311.05513506128,42
1054,Cadre,Homme,5311.57629759958,39
1055,Cadre,Homme,5311.85400909236,30
1056,Cadre,Homme,5313.21849325417,36
1057,Cadre,Homme,5314.86270179863,35
1058,Cadre,Homme,5315.18894718438,34
1059,Cadre,Homme,5315.94788842721,41
1060,Cadre,Homme,5319.75393293305,36
1061,Cadre,Homme,5321.40936922794,34
1062,Cadre,Homme,5322.4757210646,34
1063,Cadre,Homme,5323.50909693225,39
1064,Cadre,Homme,5324.71599644778,29
1065,Cadre,Homme,5327.48724645932,32
1066,Cadre,Homme,5336.733944803,33
1067,Cadre,Homme,5344.27436529434,36
1068,Cadre,Homme,5345.18360443993,37
1069,Cadre,Homme,5349.61289503429,31
1070,Cadre,Homme,5350.23355102863,33
1071,Cadre,Homme,5354.3025903938,34
1072,Cadre,Homme,5354.5037431255,40
1073,Cadre,Homme,5355.68184456215,30
1074,Cadre,Homme,5358.44467791851,40
1075,Cadre,Homme,5362.57200433158,41
1076,Cadre,Homme,5365.42529738864,43
1077,Cadre,Homme,5366.7265319069,39
1078,Cadre,Homme,5367.46025663943,37
1079,Cadre,Homme,5376.44383955445,40
1080,Cadre,Homme,5379.34083701521,34
1081,Cadre,Homme,5381.58995523908,39
1082,Cadre,Homme,5381.97078129122,34
1083,Cadre,Homme,5384.75908707003,40
1084,Cadre,Homme,5390.96743949176,35
1085,Cadre,Homme,5394.38871887072,43
1086,Cadre,Homme,5399.78458609843,34
1087,Cadre,Homme,5403.76174980822,31
1088,Cadre,Homme,5403.87202741728,39
1089,Cadre,Homme,5414.20121613387,38
1090,Cadre,Homme,5414.53180259145,40
1091,Cadre,Homme,5419.77095402711,38
1092,Cadre,Homme,5420.76112316506,42
1093,Cadre,Homme,5421.09514752736,31
1094,Cadre,Homme,5424.77425471571,36
1095,Cadre,Homme,5436.87012101827,34
1096,Cadre,Homme,5438.52524186484,35
1097,Cadre,Homme,5440.75645391899,30
1098,Cadre,Homme,5442.92826935327,33
1099,Cadre,Homme,5447.2370926482,43
1100,Cadre,Homme,5449.17449319187,40
1101,Cadre,Homme,5450.16906261886,32
1102,Cadre,Homme,5451.71108468318,40
1103,Cadre,Homme,5453.74953016014,41
1104,Cadre,Homme,5460.76434085172,32
1105,Cadre,Homme,5461.42689534624,31
1106,Cadre,Homme,5463.50189310731,37
1107,Cadre,Homme,5464.51034867239,44
1108,Cadre,Homme,5469.87007477952,44
1109,Cadre,Homme,5471.26144113754,37
1110,Cadre,Homme,5472.32523819094,33
1111,Cadre,Homme,5473.17878746541,45
1112,Cadre,Homme,5475.17042621691,34
1113,Cadre,Homme,5482.87535724903,32
1114,Cadre,Homme,5484.19440151036,43
1115,Cadre,Homme,5490.04682784713,40
1116,Cadre,Homme,5493.44293927728,43
1117,Cadre,Homme,5497.45109706455,34
1118,Cadre,Homme,5502.15564107491,33
1119,Cadre,Homme,5503.50175520883,42
1120,Cadre,Homme,5504.37049418806,45
1121,Cadre,Homme,5504.47462933946,41
1122,Cadre,Homme,5506.4829655274,31
1123,Cadre,Homme,5507.26403105995,39
1124,Cadre,Homme,5507.55743870441,40
1125,Cadre,Homme,5508.21989098512,38
1126,Cadre,Homme,5510.33269893105,43
1127,Cadre,Homme,5520.78196901265,34
1128,Cadre,Homme,5522.03073808532,31
1129,Cadre,Homme,5523.87413051053,40
1130,Cadre,Homme,5524.66319763955,37
1131,Cadre,Homme,5533.14768715013,40
1132,Cadre,Homme,5536.10905824778,32
1133,Cadre,Homme,5537.80887481174,39
1134,Cadre,Homme,5541.36160927286,45
1135,Cadre,Homme,5541.68714540231,36
1136,Cadre,Homme,5542.48265503199,34
1137,Cadre,Homme,5544.57756652245,43
1138,Cadre,Homme,5547.09068531004,37
1139,Cadre,Homme,5549.61971652148,34
1140,Cadre,Homme,5555.04814373447,42
1141,Cadre,Homme,5557.80784910556,44
1142,Cadre,Homme,5563.81876541894,44
1143,Cadre,Homme,5564.08632117826,41
1144,Cadre,Homme,5569.26032854912,32
1145,Cadre,Homme,5569.29551618187,35
1146,Cadre,Homme,5570.77330845293,40
1147,Cadre,Homme,5576.89303730067,45
1148,Cadre,Homme,5580.98112187981,34
1149,Cadre,Homme,5583.14778517228,42
1150,Cadre,Homme,5590.83303768415,42
1151,Cadre,Homme,5593.32205337628,32
1152,Cadre,Homme,5594.86565736313,41
1153,Cadre,Homme,5595.76003089482,42
1154,Cadre,Homme,5597.70501492728,35
1155,Cadre,Homme,5602.82224663713,40
1156,Cadre,Homme,5607.479688063,36
1157,Cadre,Homme,5608.91207288592,43
1158,Cadre,Homme,5611.56845972326,45
1159,Cadre,Homme,5612.09420191782,38
1160,Cadre,Homme,5616.40782418752,44
1161,Cadre,Homme,5619.8028176395,38
1162,Cadre,Homme,5625.52948284424,40
1163,Cadre,Homme,5628.63394870422,44
1164,Cadre,Homme,5629.49703530001,34
1165,Cadre,Homme,5631.00082824747,44
1166,Cadre,Homme,5633.50079910704,45
1167,Cadre,Homme,5635.87732436019,41
1168,Cadre,Homme,5638.01384439583,33
1169,Cadre,Homme,5642.49235727179,38
1170,Cadre,Homme,5643.17389238557,35
1171,Cadre,Homme,5647.15986041222,41
1172,Cadre,Homme,5647.29750449191,37
1173,Cadre,Homme,5647.54226245204,46
1174,Cadre,Homme,5649.18121835173,45
1175,Cadre,Homme,5657.22855009622,33
1176,Cadre,Homme,5658.76529369724,34
1177,Cadre,Homme,5660.43753483827,34
1178,Cadre,Homme,5661.28703320666,33
1179,Cadre,Homme,5662.52868185125,42
1180,Cadre,Homme,5662.55816526181,33
1181,Cadre,Homme,5663.51004921894,37
1182,Cadre,Homme,5663.90699102331,44
1183,Cadre,Homme,5667.21467109466,38
1184,Cadre,Homme,5671.32090424635,36
1185,Cadre,Homme,5672.33226986214,41
1186,Cadre,Homme,5673.36233032982,39
1187,Cadre,Homme,5676.21426045241,36
1188,Cadre,Homme,5683.13339973241,40
1189,Cadre,Homme,5683.35280827069,44
1190,Cadre,Homme,5685.62699042609,44
1191,Cadre,Homme,5692.82557422371,37
1192,Cadre,Homme,5693.71634075101,38
1193,Cadre,Homme,5695.92474446471,34
1194,Cadre,Homme,5702.40165523584,46
1195,Cadre,Homme,5714.06020672814,44
1196,Cadre,Homme,5716.01916843676,33
1197,Cadre,Homme,5718.50068555225,47
1198,Cadre,Homme,5721.65859191651,42
1199,Cadre,Homme,5721.75891799032,39
1200,Cadre,Homme,5722.25516344741,44
1201,Cadre,Homme,5723.18335627834,42
1202,Cadre,Homme,5725.87201028015,39
1203,Cadre,Homme,5727.95470570622,38
1204,Cadre,Homme,5731.14775998304,40
1205,Cadre,Homme,5732.99816684859,45
1206,Cadre,Homme,5735.44112913556,41
1207,Cadre,Homme,5737.54789438621,36
1208,Cadre,Homme,5747.98212324748,34
1209,Cadre,Homme,5752.11355391035,37
1210,Cadre,Homme,5752.21239298621,38
1211,Cadre,Homme,5752.57857925899,35
1212,Cadre,Homme,5754.95083223828,35
1213,Cadre,Homme,5761.27928468735,38
1214,Cadre,Homme,5764.89267196549,39
1215,Cadre,Homme,5770.7864593578,43
1216,Cadre,Homme,5772.11872641827,46
1217,Cadre,Homme,5773.60816418677,44
1218,Cadre,Homme,5774.84563709441,36
1219,Cadre,Homme,5780.73248594758,44
1220,Cadre,Homme,5781.48104408249,48
1221,Cadre,Homme,5782.06075847928,46
1222,Cadre,Homme,5782.22101072374,36
1223,Cadre,Homme,5782.28517006054,35
1224,Cadre,Homme,5782.97235173414,44
1225,Cadre,Homme,5784.09509387433,39
1226,Cadre,Homme,5787.50065328093,42
1227,Cadre,Homme,5787.85485615167,42
1228,Cadre,Homme,5791.75651924601,44
1229,Cadre,Homme,5797.153123735,36
1230,Cadre,Homme,5798.02639142859,40
1231,Cadre,Homme,5798.28825436391,43
1232,Cadre,Homme,5798.42459674432,44
1233,Cadre,Homme,5812.87332943351,48
1234,Cadre,Homme,5813.87065323396,41
1235,Cadre,Homme,5816.87198697941,38
1236,Cadre,Homme,5817.14727184581,45
1237,Cadre,Homme,5821.55075316527,40
1238,Cadre,Homme,5822.16887302592,39
1239,Cadre,Homme,5822.22313648396,44
1240,Cadre,Homme,5823.01280245637,43
1241,Cadre,Homme,5825.25105058963,38
1242,Cadre,Homme,5826.01069412932,46
1243,Cadre,Homme,5827.13395169976,41
1244,Cadre,Homme,5828.71852897353,46
1245,Cadre,Homme,5829.37730997805,45
1246,Cadre,Homme,5829.39507640422,48
1247,Cadre,Homme,5829.63946079023,42
1248,Cadre,Homme,5830.83725545828,36
1249,Cadre,Homme,5831.80741978083,46
1250,Cadre,Homme,5834.44512802396,46
